poisonuos,cap-shape,cap-color,odor,stalk-shape,stalk-root,veil-type,ring-type
e,x,e,n,e,?,p,e
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,b,w,n,e,b,p,p
p,f,b,f,t,b,p,p
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,w,f,t,b,p,p
e,f,g,n,t,b,p,p
p,x,n,y,t,?,p,e
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,x,b,n,e,?,p,e
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
e,x,u,n,e,?,p,f
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
e,f,e,n,t,b,p,p
p,f,b,f,t,b,p,p
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
e,f,n,n,t,b,p,p
p,f,y,f,e,b,p,l
e,x,b,n,e,?,p,e
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,n,y,t,?,p,e
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,c,e,b,p,p
p,x,y,f,e,b,p,l
p,f,g,f,t,b,p,p
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
e,f,g,n,t,b,p,p
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
e,k,b,n,e,?,p,e
p,x,y,f,e,b,p,l
p,x,n,s,t,?,p,e
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,w,f,t,b,p,p
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
e,f,c,n,e,b,p,e
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,n,e,?,p,e
p,f,y,f,e,b,p,l
p,x,g,f,t,b,p,p
e,f,n,n,e,?,p,e
p,x,n,y,t,?,p,e
p,x,g,c,e,b,p,p
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
e,x,b,n,e,?,p,e
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,n,s,t,?,p,e
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
e,x,u,n,e,?,p,f
e,f,b,n,e,?,p,e
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,b,f,t,b,p,p
p,f,w,n,e,b,p,p
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
e,f,g,n,t,b,p,p
e,x,u,n,e,?,p,f
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,w,c,e,b,p,p
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,n,y,t,?,p,e
e,f,b,n,e,?,p,e
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,c,e,b,p,p
p,f,b,f,t,b,p,p
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,w,f,t,b,p,p
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
e,f,u,n,e,?,p,f
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,w,f,t,b,p,p
e,f,e,n,e,?,p,e
e,x,u,n,e,?,p,f
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,p,n,e,?,p,e
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
e,f,n,n,t,b,p,p
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,t,b,p,p
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,w,c,e,b,p,p
p,x,y,f,e,b,p,l
p,f,b,f,t,b,p,p
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,p,n,e,b,p,p
p,f,b,f,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
e,f,u,n,e,?,p,f
p,x,y,f,e,b,p,l
e,f,e,n,t,b,p,p
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,n,f,t,?,p,e
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,y,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,p,c,e,b,p,p
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
e,x,p,n,e,?,p,e
p,f,y,f,e,b,p,l
p,x,p,c,e,b,p,p
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,g,f,t,b,p,p
p,x,n,f,t,?,p,e
p,f,g,f,t,b,p,p
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,e,n,e,?,p,e
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
e,f,n,n,e,?,p,e
p,f,g,f,e,b,p,l
p,k,n,n,e,?,p,e
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,n,s,t,?,p,e
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,w,f,t,b,p,p
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
e,x,e,n,e,?,p,e
p,f,y,f,e,b,p,l
p,b,y,n,e,?,p,e
p,f,y,f,e,b,p,l
p,x,g,f,t,b,p,p
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
e,k,e,n,e,?,p,e
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
e,k,n,n,e,b,p,e
p,x,w,c,e,b,p,p
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,b,b,n,e,b,p,p
p,x,w,f,t,b,p,p
e,f,e,n,t,b,p,p
p,b,w,n,e,b,p,p
e,f,p,n,e,?,p,e
p,x,w,f,t,b,p,p
e,k,n,n,e,?,p,e
p,x,y,f,e,b,p,l
p,f,b,f,t,b,p,p
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
e,k,e,n,e,?,p,e
e,f,n,n,e,?,p,e
e,f,b,n,e,?,p,e
p,x,y,f,e,b,p,l
e,f,g,n,t,b,p,p
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,t,b,p,p
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,n,f,t,?,p,e
p,f,g,f,e,b,p,l
e,f,n,n,e,?,p,e
e,f,e,n,t,b,p,p
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,b,w,n,e,b,p,p
p,f,y,f,e,b,p,l
p,x,n,f,t,?,p,e
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
e,f,p,n,e,?,p,e
p,x,w,f,t,b,p,p
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,b,f,t,b,p,p
p,x,g,c,e,b,p,p
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
e,x,r,n,e,?,p,f
e,f,w,n,e,?,p,f
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,e,y,t,?,p,e
p,x,e,y,t,?,p,e
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
e,f,e,n,e,?,p,e
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,t,b,p,p
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,t,b,p,p
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,w,c,e,b,p,p
p,f,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
e,k,b,n,e,?,p,e
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
e,x,n,n,e,b,p,e
e,x,e,n,e,?,p,e
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,t,b,p,p
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,n,s,t,?,p,e
e,k,b,n,e,?,p,e
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
e,k,p,n,e,?,p,e
p,f,n,n,e,?,p,e
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,b,f,t,b,p,p
e,f,b,n,e,?,p,e
p,f,w,f,t,b,p,p
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,b,f,t,b,p,p
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,t,b,p,p
e,f,b,n,e,?,p,e
e,x,p,n,e,?,p,e
e,k,n,n,e,?,p,e
p,f,p,n,e,b,p,p
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
e,f,u,n,e,?,p,f
p,f,g,f,e,b,p,l
p,x,n,y,t,?,p,e
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
e,f,b,n,e,?,p,e
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
e,x,n,n,e,?,p,e
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,n,f,t,?,p,e
p,f,y,f,e,b,p,l
p,x,n,n,e,?,p,e
p,b,b,n,e,b,p,p
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,u,n,e,?,p,f
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
e,x,e,n,e,?,p,e
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
e,k,b,n,e,?,p,e
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,w,f,t,b,p,p
p,x,g,c,e,b,p,p
p,f,y,f,e,b,p,l
e,f,u,n,e,?,p,f
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,t,b,p,p
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,n,s,t,?,p,e
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,b,f,t,b,p,p
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,e,y,t,?,p,e
e,k,b,n,e,?,p,e
e,f,b,n,e,?,p,e
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,b,f,t,b,p,p
p,f,y,f,e,b,p,l
p,x,w,f,t,b,p,p
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,w,f,t,b,p,p
p,f,b,f,t,b,p,p
p,x,w,f,t,b,p,p
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
e,x,w,n,e,?,p,f
e,x,e,n,e,?,p,e
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,n,y,t,?,p,e
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,k,y,n,e,?,p,e
p,f,y,f,e,b,p,l
e,k,c,n,e,b,p,e
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,b,p,n,e,b,p,p
e,k,p,n,e,?,p,e
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
e,k,b,n,e,?,p,e
p,f,y,f,e,b,p,l
p,x,w,f,t,b,p,p
p,x,n,s,t,?,p,e
p,x,n,y,t,?,p,e
p,x,e,y,t,?,p,e
p,f,w,n,e,b,p,p
p,x,g,f,t,b,p,p
e,f,c,n,e,b,p,e
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
e,f,p,n,e,?,p,e
p,x,b,f,t,b,p,p
p,x,g,f,t,b,p,p
p,x,e,y,t,?,p,e
e,k,c,n,e,b,p,e
p,x,w,f,t,b,p,p
p,x,w,f,t,b,p,p
p,f,b,f,t,b,p,p
p,f,b,f,t,b,p,p
e,k,c,n,e,b,p,e
p,x,g,f,e,b,p,l
p,f,w,f,t,b,p,p
p,f,g,f,t,b,p,p
p,c,w,n,e,b,p,p
p,x,g,f,t,b,p,p
p,b,w,n,e,b,p,p
p,x,b,f,t,b,p,p
p,f,w,f,t,b,p,p
p,b,y,n,e,?,p,e
p,x,n,s,t,?,p,e
p,x,n,y,t,?,p,e
e,k,n,n,e,?,p,e
e,k,b,n,e,?,p,e
p,f,w,f,t,b,p,p
p,f,b,n,e,b,p,p
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,b,n,e,b,p,p
p,x,n,f,t,?,p,e
p,x,e,y,t,?,p,e
p,f,g,f,e,b,p,l
e,x,e,n,e,?,p,e
p,x,n,f,t,?,p,e
p,x,y,f,e,b,p,l
p,x,n,y,t,?,p,e
e,f,n,n,e,b,p,e
p,x,n,f,t,?,p,e
e,x,b,n,e,?,p,e
e,f,n,n,e,?,p,e
p,f,y,f,e,b,p,l
p,f,b,n,e,b,p,p
p,x,n,n,e,?,p,e
p,x,n,y,t,?,p,e
p,x,b,f,t,b,p,p
p,x,b,f,t,b,p,p
p,f,y,f,e,b,p,l
p,f,g,f,t,b,p,p
p,x,n,f,t,?,p,e
p,x,b,f,t,b,p,p
p,f,n,n,e,?,p,e
e,x,e,n,e,?,p,e
p,f,b,f,t,b,p,p
p,f,w,f,t,b,p,p
e,k,e,n,e,?,p,e
p,x,y,f,e,b,p,l
p,x,n,n,e,?,p,e
e,x,n,n,e,?,p,e
p,x,g,f,e,b,p,l
p,f,b,f,t,b,p,p
p,f,b,f,t,b,p,p
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
e,x,p,n,e,?,p,e
e,f,p,n,e,?,p,e
p,b,w,n,e,b,p,p
e,x,c,n,e,b,p,e
e,f,n,n,e,?,p,e
p,x,b,f,t,b,p,p
p,x,g,f,t,b,p,p
p,f,y,f,e,b,p,l
p,x,b,f,t,b,p,p
p,x,w,f,t,b,p,p
e,f,c,n,e,b,p,e
p,x,e,y,t,?,p,e
p,f,y,f,e,b,p,l
e,x,w,n,e,?,p,f
p,x,y,f,e,b,p,l
p,f,p,n,e,b,p,p
p,f,g,f,t,b,p,p
p,x,n,s,t,?,p,e
e,k,p,n,e,?,p,e
p,x,n,f,t,?,p,e
p,x,g,f,e,b,p,l
p,f,b,f,t,b,p,p
e,k,p,n,e,?,p,e
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,b,f,t,b,p,p
p,x,n,f,t,?,p,e
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,n,n,e,?,p,e
e,k,b,n,e,?,p,e
p,f,y,f,e,b,p,l
p,x,e,y,t,?,p,e
p,x,g,f,t,b,p,p
e,f,n,n,e,?,p,e
p,x,g,f,e,b,p,l
p,x,n,y,t,?,p,e
p,x,g,f,t,b,p,p
p,x,g,f,t,b,p,p
p,f,p,n,e,b,p,p
e,k,b,n,e,?,p,e
p,x,w,f,t,b,p,p
p,x,n,y,t,?,p,e
e,k,n,n,e,?,p,e
p,f,y,f,e,b,p,l
e,x,p,n,e,?,p,e
p,f,g,f,t,b,p,p
e,x,p,n,e,?,p,e
p,b,n,n,e,?,p,e
p,f,b,f,t,b,p,p
p,x,n,f,t,?,p,e
p,x,n,f,t,?,p,e
p,x,b,f,t,b,p,p
